"id","jobID","descript"
"1478","311307","Tehnician proiectant energetician"
"1479","311308","Maistru electrician in constructii"
"1480","3114","Tehnicieni in electronica, transporturi, posta si telecomunicatii"
"1481","311401","Maistru aviatie"
"1482","311402","Maistru electronica, transporturi, comunicatii"
"1483","311403","Sef formatie sisteme radiante (antene)"
"1484","311404","Tehnician aviatie"
"1485","311405","Tehnician constructii telefonice"
"1486","311406","Tehnician electronica, transporturi,posta si telecomunicatii"
"1487","311407","Tehnician radiolocatii"
"1488","311407","Tehnician telecomunicatii"
"1489","311407","Tehnician transporturi"
"1490","311408","Tehnician turn parasutism"
"1491","311410","Inspector exploatare postala"
"1492","311410","Tehnician proiectant electronica/ transporturi/ comunicatii"
"1493","311410","Tehnician proiectant telecomunicatii"
"1494","311410","Tehnician proiectant transporturi"
"1495","3115","Tehnicieni si maistri mecanici"
"1496","311501","Maistru cazangerie"
"1497","311502","Maistru instalatii navale"
"1498","311503","Maistru intretinere si reparatii masini unelte, utilitati, service, prototipuri"
"1499","311504","Maistru lacatus constructii metalice"
"1500","311505","Maistru lacatus mecanic"
"1501","311506","Tehnician proiectant mecanic"
"1502","311508","Maistru mecanic"
"1503","311509","Maistru mecanic auto"
"1504","311510","Maistru mecanica agricola"
"1505","311511","Maistru mecanica fina"
"1506","311512","Maistru montaj"
"1507","311513","Maistru prelucrari mecanice"
"1508","311514","Maistru sculer matriter"
"1509","311515","Maistru sudura"
"1510","311516","Tehnician constructii navale"
"1511","311517","Tehnician instalatii bord (avion)"
"1512","311518","Tehnician masini si utilaje"
"1513","311519","Tehnician mecanic"
"1514","311520","Tehnician prelucrari mecanice"
"1515","311521","Tehnician sudura"
"1516","311522","Tehnician tehnolog mecanic"
"1517","311523","Maistru mecanic masini si utilaje pentru constructii"
"1518","311524","Mecanic pentru intretinerea aparatelor de lansare la zbor"
"1519","3116","Tehnicieni si maistri petrolisti, petrochimisti si in chimia industriala"
"1520","311601","Decontaminator"
"1521","311602","Laborant apa si apa grea"
"1522","311603","Laborant control dozimetrie"
"1523","311604","Laborant industria chimica"
"1524","311604","Laborant petrolist"
"1525","311605","Maistru petrolist/industria chimica"
"1526","311607","Tehnician in chimie industriala"
"1527","311607","Tehnician petrolist"
"1528","311608","Laborant apa potabila"
"1529","3117","Tehnicieni mineri si metalurgisti"
"1530","311701","Laborant structura macroscopica si microscopica"
"1531","311702","Maistru metalurgie"
"1532","311703","Maistru miner"
"1533","311704","Maistru presator metale"
"1534","311705","Maistru termotehnist"
"1535","311706","Tehnician metalurgie"
"1536","311707","Tehnician miner"
"1537","311708","Tehnician proiectant miner"
"1538","311709","Tehnician proiectant metalurg"
"1539","311710","Maistru mineralurg"
"1540","311711","Tehnician mineralurg"
"1541","3118","Desenatori tehnici"
"1542","311801","Desenator tehnic"
"1543","311802","Trasator"
"1544","311803","Desenator"
"1545","311804","Topograf"
"1546","311805","Trasator naval-desenator"
"1547","311806","Trasator optic"
"1548","3119","Tehnicieni in domeniul fizicii, chimiei, tehnicii neclasificati in grupele de baza anterioare"
"1549","311901","Maistru tipograf"
"1550","311902","Paginator tipograf"
"1551","311903","Tehnician normare, salarizare, organizare"
"1552","311904","Tehnician pret de cost"
"1553","311905","Tehnician programare, lansare, urmarire a productiei"
"1554","312","OPERATORI SI TEHNICIENI ECHIPAMENTE DE CALCUL SI ROBOTI INDUSTRIALI (EXPLOATARE INTRETINERE)"
"1555","3121","Asistenti, analisti-programatori si asimilati"
"1556","312101","Programator ajutor"
"1557","312102","Analist ajutor"
"1558","3122","Tehnicieni-operatori echipamente calcul"
"1559","312201","Operator calculator electronic si retele"
"1560","312202","Sef tura exploatare in centre sau oficii de calcul"
"1561","312203","Tehnician echipamente de calcul retele"
"1562","3123","Tehnicieni operatori roboti industriali"
"1563","312301","Maistru-operator la roboti industriali"
"1564","312302","Tehnician-operator la roboti industriali"
"1565","313","TEHNICIENI LA ECHIPAMENTE OPTICE SI ELECTRONICE (EXPLOATARE INTRETINERE)"
"1566","3131","Tehnicieni de echipamente de inregistrare imagine si sunet"
"1567","313101","Fotograf si tehnician la echipamente de inregistare imagine si sunet"
"1568","313102","Acustician cinematografic"
"1569","313103","Controlor si reconditioner filme"
"1570","313104","Electrician iluminare filmare"
"1571","313105","Etaloner"
"1572","313106","Fotograf"
"1573","313107","Laborant foto"
"1574","313108","Maistru aparate video si sunet"
"1575","313109","Masinist mecanic traweling"
"1576","313110","Mecanic camera filmare"
"1577","313111","Montor imagine"
"1578","313112","Montor negative si de pregatire a peliculei"
"1579","313113","Montor pozitive"
"1580","313114","Operator camera diafilm, diapozitive"
"1581","313115","Operator emisie-receptie"
"1582","313116","Operator productie RTV"
"1583","313117","Preparator filmare"
"1584","313118","Proiectionist"
"1585","313119","Retusor foto"
"1586","313120","Senzitometrist"
"1587","313121","Stantator de filme"
"1588","313122","Operator prelucrare pelicula"
"1589","313123","Operator truka"
"1590","3132","Tehnicieni de echipamente pentru  radio-emisie, televiziune si telecomunicatii"
"1591","313201","Controlor emisii RTV"
"1592","313202","Maistru materiale emisie RTV si telecomunicatii"
"1593","313203","Montor emisie"
"1594","313204","Operator imagine"
"1595","313205","Operator radio-radioficare"
"1596","313206","Operator sunet"
"1597","313207","Tehnician radioelectronist"
"1598","313208","Tehnician CATV"
"1599","3133","Tehnicieni de aparate electro-medicale"
"1600","313301","Maistru aparate electro-medicale"
"1601","313302","Tehnician aparate electro-medicale"
"1602","3139","Tehnicieni pentru alte aparate optice si electronice"
"1603","314","TEHNICIENI DE NAVE MARITIME, FLUVIALE SI AERIENE"
"1604","3141","Ofiteri mecanici de nave"
"1605","314101","Ofiter ajutor fluvial/portuar"
"1606","314102","Ofiter RTG"
"1607","314103","Ofiter electrician fluvial/portuar"
"1608","314104","Ajutor ofiter mecanic fluvial"
"1609","3142","Ofiteri de punte si pilotaj nave"
"1610","314201","Capitan fluvial"
"1611","314202","Capitan port"
"1612","314203","Ofiter intendent"
"1613","314204","Ofiter port"
"1614","314205","Ofiter de punte fluvial/portuar"
"1615","314206","Pilot de Dunare maritima"
"1616","314207","Sef echipaj maritim/fluvial"
"1617","314208","Pilot maritim de mare larga, pilot de port maritim"
"1618","314209","Dragor maritim/fluvial"
"1619","314210","Pilot de port maritim aspirant, pilot de Dunare aspirant"
"1620","3143","Piloti de avioane si asimilati"
"1621","314301","Comandant detasament zbor"
"1622","314302","Comandant insotitor de bord"
"1623","314303","Copilot"
"1624","314304","Inspector pilotaj"
"1625","314305","Mecanic navigant aviatie"
"1626","314306","Pilot aeronave"
"1627","314307","Pilot comandant avion"
"1628","314308","Pilot incercare"
"1629","314309","Pilot receptie si control aeronave"
"1630","314310","Parasutist receptie si control"
"1631","314311","Parasutist incercator"
"1632","314312","Pilot parasutism incercator"
"1633","3144","Controlori si navigatori de trafic aerian"
"1634","314401","Controlor dirijare nonradar"
"1635","314402","Controlor sol"
"1636","314403","Controlor trafic aviatia civila"
"1637","314404","Dispecer sol"
"1638","314405","Navigator dirijare radar"
"1639","314406","Navigator aviatie civila"
"1640","314407","Navigator dirijare nonradar"
"1641","314408","Navigator dirijare zbor"
"1642","314409","Navigator instructor dirijare radar si nonradar"
"1643","314410","Navigator sol"
"1644","314411","Operator radar"
"1645","314412","Operator radiotelecomunicatii aeronautice"
"1646","3145","Tehnicieni pentru siguranta traficului aerian"
"1647","314501","Agent salvare aero-portuara si instalatii de stins incendii"
"1648","314502","Masinist agregate aerodrom"
"1649","314503","Operator instalatii control anti-terorist, anti-deturnare"
"1650","314504","Operator radio-navigant aviatie"
"1651","314505","Operator radio-navigant instructor aviatie"
"1652","314506","Tehnician securitate aeriana"
"1653","315","INSPECTORI PENTRU ASIGURAREA CLADIRILOR IMPOTRIVA INCENDIILOR, PENTRU PROTECTIA SI IGIENA MUNCII SI"
"1654","3151","Inspectori pentru asigurarea cladirilor impotriva incendiilor"
"1655","315101","Tehnician PSI"
"1656","315102","Inspector protectie civila"
"1657","3152","Inspectori pentru protectia si igiena muncii si controlori de calitate"
"1658","315201","Controlor calitate"
"1659","315202","Inspector ISCIR"
"1660","315203","Inspector protectie sociala"
"1661","315204","Operator control nedistructiv"
"1662","315205","Probator hidraulic piese turnate"
"1663","315206","Tehnician protectia muncii"
"1664","316","TEHNICIENI SI MAISTRI IN INDUSTRIA TEXTILA, PIELARIE SI ALIMENTARA"
"1665","3161","Tehnicieni si maistri in industria textila si pielarie"
"1666","316101","Maistru in industria textila-pielarie"
"1667","316102","Tehnician in industria confectiilor din piele si inlocuitori"
"1668","316103","Tehnician in industria confectiilor si tricotajelor"
"1669","316104","Tehnician in industria incaltamintei"
"1670","316105","Tehnician in industria pielariei"
"1671","316106","Tehnician in industria textila"
"1672","316107","Tehnician proiectant textile, pielarie"
"1673","316108","Laborant in industria textila-pielarie"
"1674","3162","Tehnicieni si maistri in industria alimentara"
"1675","316201","Maistru frigotehnist"
"1676","316202","Tehnician frigotehnist"
"1677","316203","Tehnician in industria alimentara"
"1678","316204","Tehnician laborant analize produse alimentare"
"1679","316205","Tehnician industria alimentara extractiva"
"1680","316206","Tehnician industria alimentara fermentativa"
"1681","316207","Tehnician industria carnii, laptelui si conservelor"
"1682","316208","Tehnician morarit si panificatie"
"1683","316209","Tehnician proiectant in industria alimentara"
"1684","316210","Maistru in industria alimentara"
"1685","317","TEHNICIENI SI MAISTRI IN INDUSTRIA LEMNULUI, INDUSTRIA STICLEI, CERAMICII, INDUSTRIA CELULOZEI SI HA"
"1686","3171","Tehnicieni si maistri in industria lemnului"
"1687","317101","Tehnician in industrializarea lemnului"
"1688","317102","Tehnician proiectant in industrializarea lemnului"
"1689","317103","Maistru in industrializarea lemnului"
"1690","3172","Tehnicieni si maistri in industria sticlei, ceramicii si materialelor de constructii (materiale oxid"
"1691","317201","Tehnician industria sticlei si ceramicii"
"1692","317202","Maistru in industria sticlei si ceramicii"
"1693","317203","Tehnician industria materialelor de constructii"
"1694","317204","Maistru in industria materialelor de constructii"
"1695","317205","Tehnician proiectant in industria materialelor de constructii"
"1696","3173","Tehnicieni si maistri in industria celulozei si hartiei"
"1697","317301","Tehnician industria celulozei si hartiei"
"1698","317302","Maistru in industria celulozei si hartiei"
"1699","32","TEHNICIENI IN STIINTELE VIETII, OCROTIREA SANATATII SI ASIMILATI"
"1700","321","TEHNICIENI IN STIINTELE VIETII, OCROTIREA SANATATII SI ASIMILATI"
"1701","3211","Tehnicieni in stiintele vietii si ecologiei"
"1702","321101","Tehnician in bacteriologie"
"1703","321102","Tehnician in biochimie"
"1704","321103","Tehnician in hematologie"
"1705","321104","Tehnician in serologie"
"1706","321105","Tehnician in biologie"
"1707","321106","Tehnician ecolog"
"1708","321106","Tehnician in protectia mediului"
"1709","3212","Tehnicieni in activitatea de cercetare din domeniul agriculturii si silviculturii"
"1710","321201","Tehnician agronom-cercetare"
"1711","321202","Tehnician zootehnist-cercetare"
"1712","321203","Tehnician silvic-cercetare"
"1713","321204","Tehnician pedolog"
"1714","3213","Tehnicieni agronomi, zootehnisti si silvici in unitati de productie"
"1715","321301","Agent agricol"
"1716","321302","Brigadier silvic"
"1717","321303","Padurar"
"1718","321304","Tehnician agronom-exploatare"
"1719","321305","Tehnician zootehnist-exploatare"
"1720","321306","Tehnician silvic-exploatare"
"1721","322","TEHNICIENI SI ALTI LUCRATORI IN OCROTIREA SANATATII (EXCLUSIV SURORI MEDICALE)"
"1722","3221","Asistenti medicali generalisti"
"1723","322101","Asistent medical generalist"
"1724","322102","Autopsier"
"1725","322103","Oficiant medical"
"1726","322104","Tehnician sanitar"
"1727","322105","Asistent medical consiliere HIV/SIDA"
"1728","3222","Igienisti"
"1729","322201","Igienist"
"1730","322202","Inspector sanitar"
"1731","3223","Asistenti dieteticieni si de nutritie"
"1732","322301","Asistent de nutritie"
"1733","322302","Dietetician"
"1734","3224","Optometricieni si opticieni"
"1735","322401","Optician medical"
"1736","322402","Optometrist"
"1737","3225","Tehnicieni dentari"
"1738","322501","Tehnician dentar"
"1739","3226","Fizioterapeuti si asimilati"
